,filename,idx,label,confidence
0,AFDB_pasien_AF 1.csv,0,AF,0.8803992867469788
1,AFDB_pasien_AF 1.csv,1,AF,0.9506903290748596
2,AFDB_pasien_AF 1.csv,2,N,0.9706210494041443
3,AFDB_pasien_AF 1.csv,3,AF,0.9932618737220764
4,AFDB_pasien_AF 1.csv,4,AF,0.9987229704856873
5,AFDB_pasien_AF 1.csv,5,N,0.9590615034103394
6,AFDB_pasien_AF 1.csv,6,AF,0.7504185438156128
7,AFDB_pasien_AF 1.csv,7,AF,0.935627281665802
8,AFDB_pasien_AF 1.csv,8,AF,0.9912962913513184
9,AFDB_pasien_AF 1.csv,9,AF,0.9205712676048279
10,AFDB_pasien_AF 1.csv,10,AF,0.992176353931427
11,AFDB_pasien_AF 1.csv,11,AF,0.9994799494743347
12,AFDB_pasien_AF 1.csv,12,AF,0.9988127946853638
13,AFDB_pasien_AF 1.csv,13,AF,0.9966453909873962
14,AFDB_pasien_AF 1.csv,14,AF,0.993183434009552
15,AFDB_pasien_AF 1.csv,15,AF,0.9990515112876892
16,AFDB_pasien_AF 1.csv,16,AF,0.9979074001312256
17,AFDB_pasien_AF 1.csv,17,AF,0.990371823310852
18,AFDB_pasien_AF 1.csv,18,AF,0.9834778904914856
19,AFDB_pasien_AF 1.csv,19,AF,0.999677300453186
20,AFDB_pasien_AF 1.csv,20,AF,0.996562659740448
21,AFDB_pasien_AF 1.csv,21,AF,0.9977782368659973
22,AFDB_pasien_AF 1.csv,22,AF,0.9941323399543762
