,filename,idx,label,confidence
0,AFDB_pasien_AF 2.csv,0,AF,0.9935442209243774
1,AFDB_pasien_AF 2.csv,1,AF,0.990951418876648
2,AFDB_pasien_AF 2.csv,2,AF,0.9347515106201172
3,AFDB_pasien_AF 2.csv,3,AF,0.9993563294410706
4,AFDB_pasien_AF 2.csv,4,AF,0.9994564652442932
5,AFDB_pasien_AF 2.csv,5,AF,0.8603503108024597
6,AFDB_pasien_AF 2.csv,6,AF,0.9999580383300781
7,AFDB_pasien_AF 2.csv,7,AF,0.9907112717628479
8,AFDB_pasien_AF 2.csv,8,AF,0.9871894717216492
9,AFDB_pasien_AF 2.csv,9,AF,0.99864262342453
10,AFDB_pasien_AF 2.csv,10,AF,0.9986299276351929
11,AFDB_pasien_AF 2.csv,11,AF,0.9502749443054199
12,AFDB_pasien_AF 2.csv,12,AF,0.9444584250450134
13,AFDB_pasien_AF 2.csv,13,AF,0.9883009791374207
14,AFDB_pasien_AF 2.csv,14,AF,0.9999147653579712
15,AFDB_pasien_AF 2.csv,15,AF,0.9998083710670471
16,AFDB_pasien_AF 2.csv,16,AF,0.999842643737793
17,AFDB_pasien_AF 2.csv,17,AF,0.9997604489326477
18,AFDB_pasien_AF 2.csv,18,AF,0.999645471572876
19,AFDB_pasien_AF 2.csv,19,AF,0.999748170375824
20,AFDB_pasien_AF 2.csv,20,AF,0.999707043170929
21,AFDB_pasien_AF 2.csv,21,AF,0.9992915391921997
22,AFDB_pasien_AF 2.csv,22,AF,0.9993811845779419
